,Date,Time,Date&Time,NO2 (ug/m3)
498,21/1/2019,18:00:00,21/1/2019 18:00,19
499,21/1/2019,19:00:00,21/1/2019 19:00,14
500,21/1/2019,20:00:00,21/1/2019 20:00,18
501,21/1/2019,21:00:00,21/1/2019 21:00,25
502,21/1/2019,22:00:00,21/1/2019 22:00,23
503,21/1/2019,23:00:00,21/1/2019 23:00,12
504,22/1/2019,0:00:00,22/1/2019 0:00,13
505,22/1/2019,1:00:00,22/1/2019 1:00,7
506,22/1/2019,2:00:00,22/1/2019 2:00,4
507,22/1/2019,3:00:00,22/1/2019 3:00,6
508,22/1/2019,4:00:00,22/1/2019 4:00,5
509,22/1/2019,5:00:00,22/1/2019 5:00,4
510,22/1/2019,6:00:00,22/1/2019 6:00,16
511,22/1/2019,7:00:00,22/1/2019 7:00,19
512,22/1/2019,8:00:00,22/1/2019 8:00,15
513,22/1/2019,9:00:00,22/1/2019 9:00,20
514,22/1/2019,10:00:00,22/1/2019 10:00,18
515,22/1/2019,11:00:00,22/1/2019 11:00,15
516,22/1/2019,12:00:00,22/1/2019 12:00,17
517,22/1/2019,13:00:00,22/1/2019 13:00,10
518,22/1/2019,14:00:00,22/1/2019 14:00,14
519,22/1/2019,15:00:00,22/1/2019 15:00,18
520,22/1/2019,16:00:00,22/1/2019 16:00,13
521,22/1/2019,17:00:00,22/1/2019 17:00,14
522,22/1/2019,18:00:00,22/1/2019 18:00,21
523,22/1/2019,19:00:00,22/1/2019 19:00,21
524,22/1/2019,20:00:00,22/1/2019 20:00,27
525,22/1/2019,21:00:00,22/1/2019 21:00,25
526,22/1/2019,22:00:00,22/1/2019 22:00,21
527,22/1/2019,23:00:00,22/1/2019 23:00,37
528,23/1/2019,0:00:00,23/1/2019 0:00,44
529,23/1/2019,1:00:00,23/1/2019 1:00,44
530,23/1/2019,2:00:00,23/1/2019 2:00,38
531,23/1/2019,3:00:00,23/1/2019 3:00,22
532,23/1/2019,4:00:00,23/1/2019 4:00,4
533,23/1/2019,5:00:00,23/1/2019 5:00,3
534,23/1/2019,6:00:00,23/1/2019 6:00,4
535,23/1/2019,7:00:00,23/1/2019 7:00,7
536,23/1/2019,8:00:00,23/1/2019 8:00,16
537,23/1/2019,9:00:00,23/1/2019 9:00,18
538,23/1/2019,10:00:00,23/1/2019 10:00,24
539,23/1/2019,11:00:00,23/1/2019 11:00,24
540,23/1/2019,12:00:00,23/1/2019 12:00,17
541,23/1/2019,13:00:00,23/1/2019 13:00,9
542,23/1/2019,14:00:00,23/1/2019 14:00,8
543,23/1/2019,15:00:00,23/1/2019 15:00,10
544,23/1/2019,16:00:00,23/1/2019 16:00,9
545,23/1/2019,17:00:00,23/1/2019 17:00,13
546,23/1/2019,18:00:00,23/1/2019 18:00,13
547,23/1/2019,19:00:00,23/1/2019 19:00,14
548,23/1/2019,20:00:00,23/1/2019 20:00,13
549,23/1/2019,21:00:00,23/1/2019 21:00,12
550,23/1/2019,22:00:00,23/1/2019 22:00,12
551,23/1/2019,23:00:00,23/1/2019 23:00,8
552,24/1/2019,0:00:00,24/1/2019 0:00,10
553,24/1/2019,1:00:00,24/1/2019 1:00,16
554,24/1/2019,2:00:00,24/1/2019 2:00,14
555,24/1/2019,3:00:00,24/1/2019 3:00,16
556,24/1/2019,4:00:00,24/1/2019 4:00,15
557,24/1/2019,5:00:00,24/1/2019 5:00,10
558,24/1/2019,6:00:00,24/1/2019 6:00,6
559,24/1/2019,7:00:00,24/1/2019 7:00,20
560,24/1/2019,8:00:00,24/1/2019 8:00,20
561,24/1/2019,9:00:00,24/1/2019 9:00,37
562,24/1/2019,10:00:00,24/1/2019 10:00,30
563,24/1/2019,11:00:00,24/1/2019 11:00,15
564,24/1/2019,12:00:00,24/1/2019 12:00,17
565,24/1/2019,13:00:00,24/1/2019 13:00,11
566,24/1/2019,14:00:00,24/1/2019 14:00,10
567,24/1/2019,15:00:00,24/1/2019 15:00,13
568,24/1/2019,16:00:00,24/1/2019 16:00,15
569,24/1/2019,17:00:00,24/1/2019 17:00,15
570,24/1/2019,18:00:00,24/1/2019 18:00,18
571,24/1/2019,19:00:00,24/1/2019 19:00,19
572,24/1/2019,20:00:00,24/1/2019 20:00,19
573,24/1/2019,21:00:00,24/1/2019 21:00,17
574,24/1/2019,22:00:00,24/1/2019 22:00,12
575,24/1/2019,23:00:00,24/1/2019 23:00,12
576,25/1/2019,0:00:00,25/1/2019 0:00,22
577,25/1/2019,1:00:00,25/1/2019 1:00,10
578,25/1/2019,2:00:00,25/1/2019 2:00,8
579,25/1/2019,3:00:00,25/1/2019 3:00,22
580,25/1/2019,4:00:00,25/1/2019 4:00,17
581,25/1/2019,5:00:00,25/1/2019 5:00,16
582,25/1/2019,6:00:00,25/1/2019 6:00,14
583,25/1/2019,7:00:00,25/1/2019 7:00,21
584,25/1/2019,8:00:00,25/1/2019 8:00,34
585,25/1/2019,9:00:00,25/1/2019 9:00,38
586,25/1/2019,10:00:00,25/1/2019 10:00,30
587,25/1/2019,11:00:00,25/1/2019 11:00,15
588,25/1/2019,12:00:00,25/1/2019 12:00,15
589,25/1/2019,13:00:00,25/1/2019 13:00,12
590,25/1/2019,14:00:00,25/1/2019 14:00,14
591,25/1/2019,15:00:00,25/1/2019 15:00,19
592,25/1/2019,16:00:00,25/1/2019 16:00,16
593,25/1/2019,17:00:00,25/1/2019 17:00,15
594,25/1/2019,18:00:00,25/1/2019 18:00,17
595,25/1/2019,19:00:00,25/1/2019 19:00,17
596,25/1/2019,20:00:00,25/1/2019 20:00,20
597,25/1/2019,21:00:00,25/1/2019 21:00,23
598,25/1/2019,22:00:00,25/1/2019 22:00,16
599,25/1/2019,23:00:00,25/1/2019 23:00,16
600,26/1/2019,0:00:00,26/1/2019 0:00,19
601,26/1/2019,1:00:00,26/1/2019 1:00,13
602,26/1/2019,2:00:00,26/1/2019 2:00,11
603,26/1/2019,3:00:00,26/1/2019 3:00,8
604,26/1/2019,4:00:00,26/1/2019 4:00,8
605,26/1/2019,5:00:00,26/1/2019 5:00,7
606,26/1/2019,6:00:00,26/1/2019 6:00,8
607,26/1/2019,7:00:00,26/1/2019 7:00,11
608,26/1/2019,8:00:00,26/1/2019 8:00,21
609,26/1/2019,9:00:00,26/1/2019 9:00,19
610,26/1/2019,10:00:00,26/1/2019 10:00,24
611,26/1/2019,11:00:00,26/1/2019 11:00,13
612,26/1/2019,12:00:00,26/1/2019 12:00,13
613,26/1/2019,13:00:00,26/1/2019 13:00,10
614,26/1/2019,14:00:00,26/1/2019 14:00,9
615,26/1/2019,15:00:00,26/1/2019 15:00,14
616,26/1/2019,16:00:00,26/1/2019 16:00,13
617,26/1/2019,17:00:00,26/1/2019 17:00,14
618,26/1/2019,18:00:00,26/1/2019 18:00,14
619,26/1/2019,19:00:00,26/1/2019 19:00,13
620,26/1/2019,20:00:00,26/1/2019 20:00,14
621,26/1/2019,21:00:00,26/1/2019 21:00,14
622,26/1/2019,22:00:00,26/1/2019 22:00,16
623,26/1/2019,23:00:00,26/1/2019 23:00,19
624,27/1/2019,0:00:00,27/1/2019 0:00,13
625,27/1/2019,1:00:00,27/1/2019 1:00,15
626,27/1/2019,2:00:00,27/1/2019 2:00,13
627,27/1/2019,3:00:00,27/1/2019 3:00,3
628,27/1/2019,4:00:00,27/1/2019 4:00,2
629,27/1/2019,5:00:00,27/1/2019 5:00,5
630,27/1/2019,6:00:00,27/1/2019 6:00,5
631,27/1/2019,7:00:00,27/1/2019 7:00,6
632,27/1/2019,8:00:00,27/1/2019 8:00,8
633,27/1/2019,9:00:00,27/1/2019 9:00,10
634,27/1/2019,10:00:00,27/1/2019 10:00,10
635,27/1/2019,11:00:00,27/1/2019 11:00,7
636,27/1/2019,12:00:00,27/1/2019 12:00,7
637,27/1/2019,13:00:00,27/1/2019 13:00,
638,27/1/2019,14:00:00,27/1/2019 14:00,5
639,27/1/2019,15:00:00,27/1/2019 15:00,5
640,27/1/2019,16:00:00,27/1/2019 16:00,
641,27/1/2019,17:00:00,27/1/2019 17:00,5
642,27/1/2019,18:00:00,27/1/2019 18:00,
643,27/1/2019,19:00:00,27/1/2019 19:00,7
644,27/1/2019,20:00:00,27/1/2019 20:00,
645,27/1/2019,21:00:00,27/1/2019 21:00,9
646,27/1/2019,22:00:00,27/1/2019 22:00,
647,27/1/2019,23:00:00,27/1/2019 23:00,
648,28/1/2019,0:00:00,28/1/2019 0:00,
649,28/1/2019,1:00:00,28/1/2019 1:00,11
650,28/1/2019,2:00:00,28/1/2019 2:00,
651,28/1/2019,3:00:00,28/1/2019 3:00,5
652,28/1/2019,4:00:00,28/1/2019 4:00,
653,28/1/2019,5:00:00,28/1/2019 5:00,7
654,28/1/2019,6:00:00,28/1/2019 6:00,
655,28/1/2019,7:00:00,28/1/2019 7:00,11
656,28/1/2019,8:00:00,28/1/2019 8:00,
657,28/1/2019,9:00:00,28/1/2019 9:00,
658,28/1/2019,10:00:00,28/1/2019 10:00,29
659,28/1/2019,11:00:00,28/1/2019 11:00,20
660,28/1/2019,12:00:00,28/1/2019 12:00,
661,28/1/2019,13:00:00,28/1/2019 13:00,14
662,28/1/2019,14:00:00,28/1/2019 14:00,16
663,28/1/2019,15:00:00,28/1/2019 15:00,
664,28/1/2019,16:00:00,28/1/2019 16:00,21
665,28/1/2019,17:00:00,28/1/2019 17:00,24
666,28/1/2019,18:00:00,28/1/2019 18:00,
667,28/1/2019,19:00:00,28/1/2019 19:00,
668,28/1/2019,20:00:00,28/1/2019 20:00,
669,28/1/2019,21:00:00,28/1/2019 21:00,
670,28/1/2019,22:00:00,28/1/2019 22:00,
671,28/1/2019,23:00:00,28/1/2019 23:00,
672,29/1/2019,0:00:00,29/1/2019 0:00,40
673,29/1/2019,1:00:00,29/1/2019 1:00,16
674,29/1/2019,2:00:00,29/1/2019 2:00,13
675,29/1/2019,3:00:00,29/1/2019 3:00,8
676,29/1/2019,4:00:00,29/1/2019 4:00,16
677,29/1/2019,5:00:00,29/1/2019 5:00,15
678,29/1/2019,6:00:00,29/1/2019 6:00,10
679,29/1/2019,7:00:00,29/1/2019 7:00,19
680,29/1/2019,8:00:00,29/1/2019 8:00,23
681,29/1/2019,9:00:00,29/1/2019 9:00,24
682,29/1/2019,10:00:00,29/1/2019 10:00,23
683,29/1/2019,11:00:00,29/1/2019 11:00,15
684,29/1/2019,12:00:00,29/1/2019 12:00,9
685,29/1/2019,13:00:00,29/1/2019 13:00,14
686,29/1/2019,14:00:00,29/1/2019 14:00,10
687,29/1/2019,15:00:00,29/1/2019 15:00,12
688,29/1/2019,16:00:00,29/1/2019 16:00,13
689,29/1/2019,17:00:00,29/1/2019 17:00,12
690,29/1/2019,18:00:00,29/1/2019 18:00,9
691,29/1/2019,19:00:00,29/1/2019 19:00,13
692,29/1/2019,20:00:00,29/1/2019 20:00,17
693,29/1/2019,21:00:00,29/1/2019 21:00,16
694,29/1/2019,22:00:00,29/1/2019 22:00,16
695,29/1/2019,23:00:00,29/1/2019 23:00,15
696,30/1/2019,0:00:00,30/1/2019 0:00,16
697,30/1/2019,1:00:00,30/1/2019 1:00,17
698,30/1/2019,2:00:00,30/1/2019 2:00,21
699,30/1/2019,3:00:00,30/1/2019 3:00,11
700,30/1/2019,4:00:00,30/1/2019 4:00,11
701,30/1/2019,5:00:00,30/1/2019 5:00,11
702,30/1/2019,6:00:00,30/1/2019 6:00,11
703,30/1/2019,7:00:00,30/1/2019 7:00,17
704,30/1/2019,8:00:00,30/1/2019 8:00,28
705,30/1/2019,9:00:00,30/1/2019 9:00,30
706,30/1/2019,10:00:00,30/1/2019 10:00,27
707,30/1/2019,11:00:00,30/1/2019 11:00,17
708,30/1/2019,12:00:00,30/1/2019 12:00,11
709,30/1/2019,13:00:00,30/1/2019 13:00,10
710,30/1/2019,14:00:00,30/1/2019 14:00,10
711,30/1/2019,15:00:00,30/1/2019 15:00,10
712,30/1/2019,16:00:00,30/1/2019 16:00,12
713,30/1/2019,17:00:00,30/1/2019 17:00,14
714,30/1/2019,18:00:00,30/1/2019 18:00,15
715,30/1/2019,19:00:00,30/1/2019 19:00,
716,30/1/2019,20:00:00,30/1/2019 20:00,
717,30/1/2019,21:00:00,30/1/2019 21:00,19
718,30/1/2019,22:00:00,30/1/2019 22:00,16
719,30/1/2019,23:00:00,30/1/2019 23:00,10
720,31/1/2019,0:00:00,31/1/2019 0:00,26
721,31/1/2019,1:00:00,31/1/2019 1:00,29
722,31/1/2019,2:00:00,31/1/2019 2:00,17
723,31/1/2019,3:00:00,31/1/2019 3:00,7
724,31/1/2019,4:00:00,31/1/2019 4:00,7
725,31/1/2019,5:00:00,31/1/2019 5:00,11
726,31/1/2019,6:00:00,31/1/2019 6:00,20
727,31/1/2019,7:00:00,31/1/2019 7:00,19
728,31/1/2019,8:00:00,31/1/2019 8:00,22
729,31/1/2019,9:00:00,31/1/2019 9:00,25
730,31/1/2019,10:00:00,31/1/2019 10:00,27
731,31/1/2019,11:00:00,31/1/2019 11:00,15
732,31/1/2019,12:00:00,31/1/2019 12:00,10
733,31/1/2019,13:00:00,31/1/2019 13:00,7
734,31/1/2019,14:00:00,31/1/2019 14:00,8
735,31/1/2019,15:00:00,31/1/2019 15:00,9
736,31/1/2019,16:00:00,31/1/2019 16:00,9
737,31/1/2019,17:00:00,31/1/2019 17:00,12
738,31/1/2019,18:00:00,31/1/2019 18:00,14
739,31/1/2019,19:00:00,31/1/2019 19:00,18
740,31/1/2019,20:00:00,31/1/2019 20:00,23
741,31/1/2019,21:00:00,31/1/2019 21:00,20
742,31/1/2019,22:00:00,31/1/2019 22:00,21
743,31/1/2019,23:00:00,31/1/2019 23:00,15
744,1/2/2019,0:00:00,1/2/2019 0:00,13
745,1/2/2019,1:00:00,1/2/2019 1:00,17
746,1/2/2019,2:00:00,1/2/2019 2:00,13
747,1/2/2019,3:00:00,1/2/2019 3:00,10
748,1/2/2019,4:00:00,1/2/2019 4:00,14
749,1/2/2019,5:00:00,1/2/2019 5:00,13
750,1/2/2019,6:00:00,1/2/2019 6:00,9
751,1/2/2019,7:00:00,1/2/2019 7:00,12
752,1/2/2019,8:00:00,1/2/2019 8:00,21
753,1/2/2019,9:00:00,1/2/2019 9:00,25
754,1/2/2019,10:00:00,1/2/2019 10:00,19
755,1/2/2019,11:00:00,1/2/2019 11:00,12
756,1/2/2019,12:00:00,1/2/2019 12:00,13
757,1/2/2019,13:00:00,1/2/2019 13:00,6
758,1/2/2019,14:00:00,1/2/2019 14:00,4
759,1/2/2019,15:00:00,1/2/2019 15:00,5
760,1/2/2019,16:00:00,1/2/2019 16:00,4
761,1/2/2019,17:00:00,1/2/2019 17:00,4
762,1/2/2019,18:00:00,1/2/2019 18:00,4
763,1/2/2019,19:00:00,1/2/2019 19:00,6
764,1/2/2019,20:00:00,1/2/2019 20:00,10
765,1/2/2019,21:00:00,1/2/2019 21:00,12
766,1/2/2019,22:00:00,1/2/2019 22:00,5
767,1/2/2019,23:00:00,1/2/2019 23:00,8
768,2/2/2019,0:00:00,2/2/2019 0:00,7
769,2/2/2019,1:00:00,2/2/2019 1:00,6
770,2/2/2019,2:00:00,2/2/2019 2:00,14
771,2/2/2019,3:00:00,2/2/2019 3:00,14
772,2/2/2019,4:00:00,2/2/2019 4:00,4
773,2/2/2019,5:00:00,2/2/2019 5:00,4
774,2/2/2019,6:00:00,2/2/2019 6:00,5
775,2/2/2019,7:00:00,2/2/2019 7:00,7
776,2/2/2019,8:00:00,2/2/2019 8:00,5
777,2/2/2019,9:00:00,2/2/2019 9:00,9
778,2/2/2019,10:00:00,2/2/2019 10:00,11
779,2/2/2019,11:00:00,2/2/2019 11:00,4
780,2/2/2019,12:00:00,2/2/2019 12:00,7
781,2/2/2019,13:00:00,2/2/2019 13:00,5
782,2/2/2019,14:00:00,2/2/2019 14:00,4
783,2/2/2019,15:00:00,2/2/2019 15:00,5
784,2/2/2019,16:00:00,2/2/2019 16:00,4
785,2/2/2019,17:00:00,2/2/2019 17:00,5
786,2/2/2019,18:00:00,2/2/2019 18:00,4
787,2/2/2019,19:00:00,2/2/2019 19:00,4
788,2/2/2019,20:00:00,2/2/2019 20:00,5
789,2/2/2019,21:00:00,2/2/2019 21:00,4
790,2/2/2019,22:00:00,2/2/2019 22:00,4
791,2/2/2019,23:00:00,2/2/2019 23:00,5
792,3/2/2019,0:00:00,3/2/2019 0:00,6
793,3/2/2019,1:00:00,3/2/2019 1:00,8
794,3/2/2019,2:00:00,3/2/2019 2:00,6
795,3/2/2019,3:00:00,3/2/2019 3:00,5
796,3/2/2019,4:00:00,3/2/2019 4:00,7
797,3/2/2019,5:00:00,3/2/2019 5:00,5
798,3/2/2019,6:00:00,3/2/2019 6:00,5
799,3/2/2019,7:00:00,3/2/2019 7:00,7
800,3/2/2019,8:00:00,3/2/2019 8:00,13
801,3/2/2019,9:00:00,3/2/2019 9:00,11
802,3/2/2019,10:00:00,3/2/2019 10:00,12
803,3/2/2019,11:00:00,3/2/2019 11:00,5
804,3/2/2019,12:00:00,3/2/2019 12:00,5
805,3/2/2019,13:00:00,3/2/2019 13:00,4
806,3/2/2019,14:00:00,3/2/2019 14:00,4
807,3/2/2019,15:00:00,3/2/2019 15:00,3
808,3/2/2019,16:00:00,3/2/2019 16:00,3
809,3/2/2019,17:00:00,3/2/2019 17:00,3
810,3/2/2019,18:00:00,3/2/2019 18:00,4
811,3/2/2019,19:00:00,3/2/2019 19:00,4
812,3/2/2019,20:00:00,3/2/2019 20:00,4
813,3/2/2019,21:00:00,3/2/2019 21:00,4
814,3/2/2019,22:00:00,3/2/2019 22:00,8
815,3/2/2019,23:00:00,3/2/2019 23:00,10
816,4/2/2019,0:00:00,4/2/2019 0:00,10
817,4/2/2019,1:00:00,4/2/2019 1:00,3
818,4/2/2019,2:00:00,4/2/2019 2:00,9
819,4/2/2019,3:00:00,4/2/2019 3:00,3
820,4/2/2019,4:00:00,4/2/2019 4:00,3
821,4/2/2019,5:00:00,4/2/2019 5:00,3
822,4/2/2019,6:00:00,4/2/2019 6:00,4
823,4/2/2019,7:00:00,4/2/2019 7:00,7
824,4/2/2019,8:00:00,4/2/2019 8:00,16
825,4/2/2019,9:00:00,4/2/2019 9:00,13
826,4/2/2019,10:00:00,4/2/2019 10:00,9
827,4/2/2019,11:00:00,4/2/2019 11:00,4
828,4/2/2019,12:00:00,4/2/2019 12:00,3
829,4/2/2019,13:00:00,4/2/2019 13:00,3
830,4/2/2019,14:00:00,4/2/2019 14:00,4
831,4/2/2019,15:00:00,4/2/2019 15:00,4
832,4/2/2019,16:00:00,4/2/2019 16:00,4
833,4/2/2019,17:00:00,4/2/2019 17:00,19
834,4/2/2019,18:00:00,4/2/2019 18:00,36
835,4/2/2019,19:00:00,4/2/2019 19:00,21
836,4/2/2019,20:00:00,4/2/2019 20:00,12
837,4/2/2019,21:00:00,4/2/2019 21:00,25
838,4/2/2019,22:00:00,4/2/2019 22:00,15
839,4/2/2019,23:00:00,4/2/2019 23:00,8
840,5/2/2019,0:00:00,5/2/2019 0:00,6
841,5/2/2019,1:00:00,5/2/2019 1:00,10
842,5/2/2019,2:00:00,5/2/2019 2:00,11
843,5/2/2019,3:00:00,5/2/2019 3:00,7
844,5/2/2019,4:00:00,5/2/2019 4:00,10
845,5/2/2019,5:00:00,5/2/2019 5:00,8
846,5/2/2019,6:00:00,5/2/2019 6:00,8
847,5/2/2019,7:00:00,5/2/2019 7:00,7
848,5/2/2019,8:00:00,5/2/2019 8:00,6
849,5/2/2019,9:00:00,5/2/2019 9:00,3
850,5/2/2019,10:00:00,5/2/2019 10:00,8
851,5/2/2019,11:00:00,5/2/2019 11:00,7
852,5/2/2019,12:00:00,5/2/2019 12:00,7
853,5/2/2019,13:00:00,5/2/2019 13:00,6
854,5/2/2019,14:00:00,5/2/2019 14:00,4
855,5/2/2019,15:00:00,5/2/2019 15:00,4
856,5/2/2019,16:00:00,5/2/2019 16:00,4
857,5/2/2019,17:00:00,5/2/2019 17:00,4
858,5/2/2019,18:00:00,5/2/2019 18:00,4
859,5/2/2019,19:00:00,5/2/2019 19:00,5
860,5/2/2019,20:00:00,5/2/2019 20:00,4
861,5/2/2019,21:00:00,5/2/2019 21:00,3
862,5/2/2019,22:00:00,5/2/2019 22:00,3
863,5/2/2019,23:00:00,5/2/2019 23:00,6
864,6/2/2019,0:00:00,6/2/2019 0:00,4
865,6/2/2019,1:00:00,6/2/2019 1:00,6
866,6/2/2019,2:00:00,6/2/2019 2:00,7
867,6/2/2019,3:00:00,6/2/2019 3:00,6
868,6/2/2019,4:00:00,6/2/2019 4:00,3
869,6/2/2019,5:00:00,6/2/2019 5:00,2
870,6/2/2019,6:00:00,6/2/2019 6:00,5
871,6/2/2019,7:00:00,6/2/2019 7:00,7
872,6/2/2019,8:00:00,6/2/2019 8:00,7
873,6/2/2019,9:00:00,6/2/2019 9:00,7
874,6/2/2019,10:00:00,6/2/2019 10:00,4
875,6/2/2019,11:00:00,6/2/2019 11:00,3
876,6/2/2019,12:00:00,6/2/2019 12:00,3
877,6/2/2019,13:00:00,6/2/2019 13:00,3
878,6/2/2019,14:00:00,6/2/2019 14:00,4
879,6/2/2019,15:00:00,6/2/2019 15:00,3
880,6/2/2019,16:00:00,6/2/2019 16:00,4
881,6/2/2019,17:00:00,6/2/2019 17:00,4
882,6/2/2019,18:00:00,6/2/2019 18:00,3
883,6/2/2019,19:00:00,6/2/2019 19:00,4
884,6/2/2019,20:00:00,6/2/2019 20:00,4
885,6/2/2019,21:00:00,6/2/2019 21:00,4
886,6/2/2019,22:00:00,6/2/2019 22:00,5
887,6/2/2019,23:00:00,6/2/2019 23:00,3
888,7/2/2019,0:00:00,7/2/2019 0:00,4
889,7/2/2019,1:00:00,7/2/2019 1:00,
890,7/2/2019,2:00:00,7/2/2019 2:00,
891,7/2/2019,3:00:00,7/2/2019 3:00,
892,7/2/2019,4:00:00,7/2/2019 4:00,
893,7/2/2019,5:00:00,7/2/2019 5:00,
894,7/2/2019,6:00:00,7/2/2019 6:00,
895,7/2/2019,7:00:00,7/2/2019 7:00,
896,7/2/2019,8:00:00,7/2/2019 8:00,
897,7/2/2019,9:00:00,7/2/2019 9:00,
898,7/2/2019,10:00:00,7/2/2019 10:00,
899,7/2/2019,11:00:00,7/2/2019 11:00,
900,7/2/2019,12:00:00,7/2/2019 12:00,
901,7/2/2019,13:00:00,7/2/2019 13:00,
902,7/2/2019,14:00:00,7/2/2019 14:00,
903,7/2/2019,15:00:00,7/2/2019 15:00,
904,7/2/2019,16:00:00,7/2/2019 16:00,21
905,7/2/2019,17:00:00,7/2/2019 17:00,
906,7/2/2019,18:00:00,7/2/2019 18:00,
907,7/2/2019,19:00:00,7/2/2019 19:00,
908,7/2/2019,20:00:00,7/2/2019 20:00,
909,7/2/2019,21:00:00,7/2/2019 21:00,
910,7/2/2019,22:00:00,7/2/2019 22:00,
911,7/2/2019,23:00:00,7/2/2019 23:00,
912,8/2/2019,0:00:00,8/2/2019 0:00,
913,8/2/2019,1:00:00,8/2/2019 1:00,
914,8/2/2019,2:00:00,8/2/2019 2:00,
915,8/2/2019,3:00:00,8/2/2019 3:00,
916,8/2/2019,4:00:00,8/2/2019 4:00,
917,8/2/2019,5:00:00,8/2/2019 5:00,
918,8/2/2019,6:00:00,8/2/2019 6:00,
919,8/2/2019,7:00:00,8/2/2019 7:00,
920,8/2/2019,8:00:00,8/2/2019 8:00,
921,8/2/2019,9:00:00,8/2/2019 9:00,
922,8/2/2019,10:00:00,8/2/2019 10:00,
923,8/2/2019,11:00:00,8/2/2019 11:00,
924,8/2/2019,12:00:00,8/2/2019 12:00,
925,8/2/2019,13:00:00,8/2/2019 13:00,4
926,8/2/2019,14:00:00,8/2/2019 14:00,
927,8/2/2019,15:00:00,8/2/2019 15:00,
928,8/2/2019,16:00:00,8/2/2019 16:00,15
929,8/2/2019,17:00:00,8/2/2019 17:00,
930,8/2/2019,18:00:00,8/2/2019 18:00,3
931,8/2/2019,19:00:00,8/2/2019 19:00,4
932,8/2/2019,20:00:00,8/2/2019 20:00,5
933,8/2/2019,21:00:00,8/2/2019 21:00,7
934,8/2/2019,22:00:00,8/2/2019 22:00,9
935,8/2/2019,23:00:00,8/2/2019 23:00,13
936,9/2/2019,0:00:00,9/2/2019 0:00,14
937,9/2/2019,1:00:00,9/2/2019 1:00,10
938,9/2/2019,2:00:00,9/2/2019 2:00,3
939,9/2/2019,3:00:00,9/2/2019 3:00,7
940,9/2/2019,4:00:00,9/2/2019 4:00,3
941,9/2/2019,5:00:00,9/2/2019 5:00,8
942,9/2/2019,6:00:00,9/2/2019 6:00,13
943,9/2/2019,7:00:00,9/2/2019 7:00,6
944,9/2/2019,8:00:00,9/2/2019 8:00,9
945,9/2/2019,9:00:00,9/2/2019 9:00,11
946,9/2/2019,10:00:00,9/2/2019 10:00,17
947,9/2/2019,11:00:00,9/2/2019 11:00,7
948,9/2/2019,12:00:00,9/2/2019 12:00,5
949,9/2/2019,13:00:00,9/2/2019 13:00,6
950,9/2/2019,14:00:00,9/2/2019 14:00,18
951,9/2/2019,15:00:00,9/2/2019 15:00,25
952,9/2/2019,16:00:00,9/2/2019 16:00,13
953,9/2/2019,17:00:00,9/2/2019 17:00,11
954,9/2/2019,18:00:00,9/2/2019 18:00,6
955,9/2/2019,19:00:00,9/2/2019 19:00,6
956,9/2/2019,20:00:00,9/2/2019 20:00,5
957,9/2/2019,21:00:00,9/2/2019 21:00,5
958,9/2/2019,22:00:00,9/2/2019 22:00,6
959,9/2/2019,23:00:00,9/2/2019 23:00,9
960,10/2/2019,0:00:00,10/2/2019 0:00,5
961,10/2/2019,1:00:00,10/2/2019 1:00,14
962,10/2/2019,2:00:00,10/2/2019 2:00,11
963,10/2/2019,3:00:00,10/2/2019 3:00,5
964,10/2/2019,4:00:00,10/2/2019 4:00,3
965,10/2/2019,5:00:00,10/2/2019 5:00,3
966,10/2/2019,6:00:00,10/2/2019 6:00,3
967,10/2/2019,7:00:00,10/2/2019 7:00,11
968,10/2/2019,8:00:00,10/2/2019 8:00,7
969,10/2/2019,9:00:00,10/2/2019 9:00,6
970,10/2/2019,10:00:00,10/2/2019 10:00,5
971,10/2/2019,11:00:00,10/2/2019 11:00,4
972,10/2/2019,12:00:00,10/2/2019 12:00,4
973,10/2/2019,13:00:00,10/2/2019 13:00,4
974,10/2/2019,14:00:00,10/2/2019 14:00,5
975,10/2/2019,15:00:00,10/2/2019 15:00,5
976,10/2/2019,16:00:00,10/2/2019 16:00,4
977,10/2/2019,17:00:00,10/2/2019 17:00,3
978,10/2/2019,18:00:00,10/2/2019 18:00,4
979,10/2/2019,19:00:00,10/2/2019 19:00,4
980,10/2/2019,20:00:00,10/2/2019 20:00,5
981,10/2/2019,21:00:00,10/2/2019 21:00,4
982,10/2/2019,22:00:00,10/2/2019 22:00,4
983,10/2/2019,23:00:00,10/2/2019 23:00,7
984,11/2/2019,0:00:00,11/2/2019 0:00,12
985,11/2/2019,1:00:00,11/2/2019 1:00,14
986,11/2/2019,2:00:00,11/2/2019 2:00,14
987,11/2/2019,3:00:00,11/2/2019 3:00,10
988,11/2/2019,4:00:00,11/2/2019 4:00,4
989,11/2/2019,5:00:00,11/2/2019 5:00,10
990,11/2/2019,6:00:00,11/2/2019 6:00,12
991,11/2/2019,7:00:00,11/2/2019 7:00,10
992,11/2/2019,8:00:00,11/2/2019 8:00,8
993,11/2/2019,9:00:00,11/2/2019 9:00,11
994,11/2/2019,10:00:00,11/2/2019 10:00,6
995,11/2/2019,11:00:00,11/2/2019 11:00,5
996,11/2/2019,12:00:00,11/2/2019 12:00,5
997,11/2/2019,13:00:00,11/2/2019 13:00,4
998,11/2/2019,14:00:00,11/2/2019 14:00,4
